Nome,Número,Peso,Altura,Tipos,Habilidades,Habilidades Descrição,Habilidades URL,Url Pokémon,Evoluções,Evoluções Número,Evoluções URL
Cleffa,173,3.0 kg,30.0 cm,Fairy,"Cute Charm,Magic Guard,Friend Guard"," Contact with the Pokémon may cause infatuation., Protects the Pokémon from indirect damage., Reduces damage done to allies."," https://pokemondb.net/ability/cute-charm, https://pokemondb.net/ability/magic-guard, https://pokemondb.net/ability/friend-guard",https://pokemondb.net/pokedex/cleffa,"Clefairy,Clefable"," #0035, #0036"," https://pokemondb.net/pokedex/clefairy, https://pokemondb.net/pokedex/clefable"
Pichu,172,2.0 kg,30.0 cm,Electric,"Static,Lightning Rod"," Contact with the Pokémon may cause paralysis., Draws in all Electric-type moves to up Sp. Attack."," https://pokemondb.net/ability/static, https://pokemondb.net/ability/lightning-rod",https://pokemondb.net/pokedex/pichu,Pikachu, #0025, https://pokemondb.net/pokedex/pikachu
Lanturn,171,22.5 kg,120.0 cm,"Water,Electric","Volt Absorb,Illuminate,Water Absorb"," Restores HP if hit by an Electric-type move., Raises the likelihood of meeting wild Pokémon., Restores HP if hit by a Water-type move."," https://pokemondb.net/ability/volt-absorb, https://pokemondb.net/ability/illuminate, https://pokemondb.net/ability/water-absorb",https://pokemondb.net/pokedex/lanturn,,,
Chinchou,170,12.0 kg,50.0 cm,"Water,Electric","Volt Absorb,Illuminate,Water Absorb"," Restores HP if hit by an Electric-type move., Raises the likelihood of meeting wild Pokémon., Restores HP if hit by a Water-type move."," https://pokemondb.net/ability/volt-absorb, https://pokemondb.net/ability/illuminate, https://pokemondb.net/ability/water-absorb",https://pokemondb.net/pokedex/chinchou,Lanturn, #0171, https://pokemondb.net/pokedex/lanturn
Crobat,169,75.0 kg,180.0 cm,"Poison,Flying","Inner Focus,Infiltrator"," The Pokémon is protected from flinching., Passes through the foe's barrier and strikes."," https://pokemondb.net/ability/inner-focus, https://pokemondb.net/ability/infiltrator",https://pokemondb.net/pokedex/crobat,,,
Ariados,168,33.5 kg,110.00000000000001 cm,"Bug,Poison","Swarm,Insomnia,Sniper"," Powers up Bug-type moves in a pinch., Prevents the Pokémon from falling asleep., Powers up moves if they become critical hits."," https://pokemondb.net/ability/swarm, https://pokemondb.net/ability/insomnia, https://pokemondb.net/ability/sniper",https://pokemondb.net/pokedex/ariados,,,
Spinarak,167,8.5 kg,50.0 cm,"Bug,Poison","Swarm,Insomnia,Sniper"," Powers up Bug-type moves in a pinch., Prevents the Pokémon from falling asleep., Powers up moves if they become critical hits."," https://pokemondb.net/ability/swarm, https://pokemondb.net/ability/insomnia, https://pokemondb.net/ability/sniper",https://pokemondb.net/pokedex/spinarak,Ariados, #0168, https://pokemondb.net/pokedex/ariados
Ledian,166,35.6 kg,140.0 cm,"Bug,Flying","Swarm,Early Bird,Iron Fist"," Powers up Bug-type moves in a pinch., The Pokémon awakens quickly from sleep., Boosts the power of punching moves."," https://pokemondb.net/ability/swarm, https://pokemondb.net/ability/early-bird, https://pokemondb.net/ability/iron-fist",https://pokemondb.net/pokedex/ledian,,,
Ledyba,165,10.8 kg,100.0 cm,"Bug,Flying","Swarm,Early Bird,Rattled"," Powers up Bug-type moves in a pinch., The Pokémon awakens quickly from sleep., Bug, Ghost or Dark type moves scare it and boost its Speed."," https://pokemondb.net/ability/swarm, https://pokemondb.net/ability/early-bird, https://pokemondb.net/ability/rattled",https://pokemondb.net/pokedex/ledyba,Ledian, #0166, https://pokemondb.net/pokedex/ledian
Noctowl,164,40.8 kg,160.0 cm,"Normal,Flying","Insomnia,Keen Eye,Tinted Lens"," Prevents the Pokémon from falling asleep., Prevents other Pokémon from lowering accuracy., Powers up “not very effective” moves."," https://pokemondb.net/ability/insomnia, https://pokemondb.net/ability/keen-eye, https://pokemondb.net/ability/tinted-lens",https://pokemondb.net/pokedex/noctowl,,,
Furret,162,32.5 kg,180.0 cm,Normal,"Run Away,Keen Eye,Frisk"," Enables a sure getaway from wild Pokémon., Prevents other Pokémon from lowering accuracy., The Pokémon can check a foe's held item."," https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/keen-eye, https://pokemondb.net/ability/frisk",https://pokemondb.net/pokedex/furret,,,
Hoothoot,163,21.2 kg,70.0 cm,"Normal,Flying","Insomnia,Keen Eye,Tinted Lens"," Prevents the Pokémon from falling asleep., Prevents other Pokémon from lowering accuracy., Powers up “not very effective” moves."," https://pokemondb.net/ability/insomnia, https://pokemondb.net/ability/keen-eye, https://pokemondb.net/ability/tinted-lens",https://pokemondb.net/pokedex/hoothoot,Noctowl, #0164, https://pokemondb.net/pokedex/noctowl
Sentret,161,6.0 kg,80.0 cm,Normal,"Run Away,Keen Eye,Frisk"," Enables a sure getaway from wild Pokémon., Prevents other Pokémon from lowering accuracy., The Pokémon can check a foe's held item."," https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/keen-eye, https://pokemondb.net/ability/frisk",https://pokemondb.net/pokedex/sentret,Furret, #0162, https://pokemondb.net/pokedex/furret
Feraligatr,160,88.8 kg,229.99999999999997 cm,Water,"Torrent,Sheer Force"," Powers up Water-type moves in a pinch., Removes added effects to increase move damage."," https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/sheer-force",https://pokemondb.net/pokedex/feraligatr,,,
Totodile,158,9.5 kg,60.0 cm,Water,"Torrent,Sheer Force"," Powers up Water-type moves in a pinch., Removes added effects to increase move damage."," https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/sheer-force",https://pokemondb.net/pokedex/totodile,"Croconaw,Feraligatr"," #0159, #0160"," https://pokemondb.net/pokedex/croconaw, https://pokemondb.net/pokedex/feraligatr"
Typhlosion,157,79.5 kg,170.0 cm,Fire,"Blaze,Flash Fire,Blaze,Frisk"," Powers up Fire-type moves in a pinch., It powers up Fire-type moves if it's hit by one., Powers up Fire-type moves in a pinch., The Pokémon can check a foe's held item."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/flash-fire, https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/frisk",https://pokemondb.net/pokedex/typhlosion,Quilava, #0156, https://pokemondb.net/pokedex/quilava
Quilava,156,19.0 kg,90.0 cm,Fire,"Blaze,Flash Fire"," Powers up Fire-type moves in a pinch., It powers up Fire-type moves if it's hit by one."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/flash-fire",https://pokemondb.net/pokedex/quilava,,,
Meganium,154,100.5 kg,180.0 cm,Grass,"Overgrow,Leaf Guard"," Powers up Grass-type moves in a pinch., Prevents problems with status in sunny weather."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/leaf-guard",https://pokemondb.net/pokedex/meganium,,,
Chikorita,152,6.4 kg,90.0 cm,Grass,"Overgrow,Leaf Guard"," Powers up Grass-type moves in a pinch., Prevents problems with status in sunny weather."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/leaf-guard",https://pokemondb.net/pokedex/chikorita,"Bayleef,Meganium"," #0153, #0154"," https://pokemondb.net/pokedex/bayleef, https://pokemondb.net/pokedex/meganium"
Bayleef,153,15.8 kg,120.0 cm,Grass,"Overgrow,Leaf Guard"," Powers up Grass-type moves in a pinch., Prevents problems with status in sunny weather."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/leaf-guard",https://pokemondb.net/pokedex/bayleef,Meganium, #0154," https://pokemondb.net/pokedex/bayleef, https://pokemondb.net/pokedex/meganium"
Cyndaquil,155,7.9 kg,50.0 cm,Fire,"Blaze,Flash Fire"," Powers up Fire-type moves in a pinch., It powers up Fire-type moves if it's hit by one."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/flash-fire",https://pokemondb.net/pokedex/cyndaquil,Quilava, #0156, https://pokemondb.net/pokedex/quilava
Mew,151,4.0 kg,40.0 cm,Psychic,Synchronize," Passes a burn, poison, or paralysis to the foe.", https://pokemondb.net/ability/synchronize,https://pokemondb.net/pokedex/mew,,,
Dragonite,149,210.0 kg,220.00000000000003 cm,"Dragon,Flying","Inner Focus,Multiscale"," The Pokémon is protected from flinching., Reduces damage when HP is full."," https://pokemondb.net/ability/inner-focus, https://pokemondb.net/ability/multiscale",https://pokemondb.net/pokedex/dragonite,,,
Dratini,147,3.3 kg,180.0 cm,Dragon,"Shed Skin,Marvel Scale"," The Pokémon may heal its own status problems., Ups Defense if there is a status problem."," https://pokemondb.net/ability/shed-skin, https://pokemondb.net/ability/marvel-scale",https://pokemondb.net/pokedex/dratini,"Dragonair,Dragonite"," #0148, #0149"," https://pokemondb.net/pokedex/dragonair, https://pokemondb.net/pokedex/dragonite"
Moltres,146,60.0 kg,200.0 cm,"Fire,Flying","Pressure,Flame Body,Berserk"," The Pokémon raises the foe's PP usage., Contact with the Pokémon may burn the attacker., Raises Special Attack when HP drops below half."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/flame-body, https://pokemondb.net/ability/berserk",https://pokemondb.net/pokedex/moltres,,,
Dragonair,148,16.5 kg,400.0 cm,Dragon,"Shed Skin,Marvel Scale"," The Pokémon may heal its own status problems., Ups Defense if there is a status problem."," https://pokemondb.net/ability/shed-skin, https://pokemondb.net/ability/marvel-scale",https://pokemondb.net/pokedex/dragonair,Dragonite, #0149," https://pokemondb.net/pokedex/dragonair, https://pokemondb.net/pokedex/dragonite"
Snorlax,143,460.0 kg,210.0 cm,Normal,"Immunity,Thick Fat,Gluttony"," Prevents the Pokémon from getting poisoned., Ups resistance to Fire- and Ice-type moves., Encourages the early use of a held Berry."," https://pokemondb.net/ability/immunity, https://pokemondb.net/ability/thick-fat, https://pokemondb.net/ability/gluttony",https://pokemondb.net/pokedex/snorlax,,,
Zapdos,145,52.6 kg,160.0 cm,"Electric,Flying","Pressure,Static,Defiant"," The Pokémon raises the foe's PP usage., Contact with the Pokémon may cause paralysis., Sharply raises Attack when the Pokémon's stats are lowered."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/static, https://pokemondb.net/ability/defiant",https://pokemondb.net/pokedex/zapdos,,,
Articuno,144,55.4 kg,170.0 cm,"Ice,Flying","Pressure,Snow Cloak,Competitive"," The Pokémon raises the foe's PP usage., Raises evasion in a hailstorm., Sharply raises Special Attack when the Pokémon's stats are lowered."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/snow-cloak, https://pokemondb.net/ability/competitive",https://pokemondb.net/pokedex/articuno,,,
Aerodactyl,142,59.0 kg,180.0 cm,"Rock,Flying","Rock Head,Pressure,Unnerve,Tough Claws"," Protects the Pokémon from recoil damage., The Pokémon raises the foe's PP usage., Makes the foe nervous and unable to eat Berries., Boosts the power of contact moves."," https://pokemondb.net/ability/rock-head, https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/unnerve, https://pokemondb.net/ability/tough-claws",https://pokemondb.net/pokedex/aerodactyl,,,
Kabuto,140,11.5 kg,50.0 cm,"Rock,Water","Swift Swim,Battle Armor,Weak Armor"," Boosts the Pokémon's Speed in rain., The Pokémon is protected against critical hits., Physical attacks lower Defense and raise Speed."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/battle-armor, https://pokemondb.net/ability/weak-armor",https://pokemondb.net/pokedex/kabuto,Kabutops, #0141, https://pokemondb.net/pokedex/kabutops
Omastar,139,35.0 kg,100.0 cm,"Rock,Water","Swift Swim,Shell Armor,Weak Armor"," Boosts the Pokémon's Speed in rain., The Pokémon is protected against critical hits., Physical attacks lower Defense and raise Speed."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/weak-armor",https://pokemondb.net/pokedex/omastar,,,
Omanyte,138,7.5 kg,40.0 cm,"Rock,Water","Swift Swim,Shell Armor,Weak Armor"," Boosts the Pokémon's Speed in rain., The Pokémon is protected against critical hits., Physical attacks lower Defense and raise Speed."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/weak-armor",https://pokemondb.net/pokedex/omanyte,Omastar, #0139, https://pokemondb.net/pokedex/omastar
Mewtwo,150,122.0 kg,200.0 cm,Psychic,"Pressure,Unnerve,Steadfast,Insomnia"," The Pokémon raises the foe's PP usage., Makes the foe nervous and unable to eat Berries., Raises Speed each time the Pokémon flinches., Prevents the Pokémon from falling asleep."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/unnerve, https://pokemondb.net/ability/steadfast, https://pokemondb.net/ability/insomnia",https://pokemondb.net/pokedex/mewtwo,,,
Kabutops,141,40.5 kg,130.0 cm,"Rock,Water","Swift Swim,Battle Armor,Weak Armor"," Boosts the Pokémon's Speed in rain., The Pokémon is protected against critical hits., Physical attacks lower Defense and raise Speed."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/battle-armor, https://pokemondb.net/ability/weak-armor",https://pokemondb.net/pokedex/kabutops,,,
Gyarados,130,235.0 kg,650.0 cm,"Water,Flying","Intimidate,Moxie,Mold Breaker"," Lowers the foe's Attack stat., Boosts Attack after knocking out any Pokémon., Moves can be used regardless of Abilities."," https://pokemondb.net/ability/intimidate, https://pokemondb.net/ability/moxie, https://pokemondb.net/ability/mold-breaker",https://pokemondb.net/pokedex/gyarados,,,
Porygon,137,36.5 kg,80.0 cm,Normal,"Trace,Download,Analytic"," The Pokémon copies a foe's Ability., Adjusts power according to a foe's defenses., Boosts move power when the Pokémon moves last."," https://pokemondb.net/ability/trace, https://pokemondb.net/ability/download, https://pokemondb.net/ability/analytic",https://pokemondb.net/pokedex/porygon,"Porygon2,Porygon-Z"," #0233, #0474"," https://pokemondb.net/pokedex/porygon2, https://pokemondb.net/pokedex/porygon-z"
Vaporeon,134,29.0 kg,100.0 cm,Water,"Water Absorb,Hydration"," Restores HP if hit by a Water-type move., Heals status problems if it is raining."," https://pokemondb.net/ability/water-absorb, https://pokemondb.net/ability/hydration",https://pokemondb.net/pokedex/vaporeon,,,
Flareon,136,25.0 kg,90.0 cm,Fire,"Flash Fire,Guts"," It powers up Fire-type moves if it's hit by one., Boosts Attack if there is a status problem."," https://pokemondb.net/ability/flash-fire, https://pokemondb.net/ability/guts",https://pokemondb.net/pokedex/flareon,,,
Ditto,132,4.0 kg,30.0 cm,Normal,"Limber,Imposter"," The Pokémon is protected from paralysis., It transforms itself into the Pokémon it is facing."," https://pokemondb.net/ability/limber, https://pokemondb.net/ability/imposter",https://pokemondb.net/pokedex/ditto,,,
Eevee,133,6.5 kg,30.0 cm,Normal,"Run Away,Adaptability,Anticipation"," Enables a sure getaway from wild Pokémon., Powers up moves of the same type., Senses a foe's dangerous moves."," https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/adaptability, https://pokemondb.net/ability/anticipation",https://pokemondb.net/pokedex/eevee,"Vaporeon,Jolteon,Flareon,Espeon,Umbreon,Leafeon,Glaceon,Sylveon"," #0134, #0135, #0136, #0196, #0197, #0470, #0471, #0700"," https://pokemondb.net/pokedex/vaporeon, https://pokemondb.net/pokedex/jolteon, https://pokemondb.net/pokedex/flareon, https://pokemondb.net/pokedex/espeon, https://pokemondb.net/pokedex/umbreon, https://pokemondb.net/pokedex/leafeon, https://pokemondb.net/pokedex/glaceon, https://pokemondb.net/pokedex/sylveon"
Lapras,131,220.0 kg,250.0 cm,"Water,Ice","Water Absorb,Shell Armor,Hydration"," Restores HP if hit by a Water-type move., The Pokémon is protected against critical hits., Heals status problems if it is raining."," https://pokemondb.net/ability/water-absorb, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/hydration",https://pokemondb.net/pokedex/lapras,,,
Jolteon,135,24.5 kg,80.0 cm,Electric,"Volt Absorb,Quick Feet"," Restores HP if hit by an Electric-type move., Boosts Speed if there is a status problem."," https://pokemondb.net/ability/volt-absorb, https://pokemondb.net/ability/quick-feet",https://pokemondb.net/pokedex/jolteon,,,
Magikarp,129,10.0 kg,90.0 cm,Water,"Swift Swim,Rattled"," Boosts the Pokémon's Speed in rain., Bug, Ghost or Dark type moves scare it and boost its Speed."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/rattled",https://pokemondb.net/pokedex/magikarp,Gyarados, #0130, https://pokemondb.net/pokedex/gyarados
